sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle
31306,320726,-1764,-156,11782,-84,-114,-289,-0.20103,-0.011,0.98263,-0.04733,0.53282,-0.06183,-0.64128,11.56149,1.00304,-0.73849,11.67316,-0.035998,0.031379,0.018052,0.018052
31307,320736,-1816,-154,11794,-91,-156,-284,-0.20422,-0.01088,0.98334,-0.10076,0.21221,-0.02366,-0.63366,11.73169,1.00438,-0.73739,11.67591,-0.036164,0.03129,0.016577,0.016577
31308,320746,-1794,-162,11788,-86,-207,-286,-0.20287,-0.01137,0.98298,-0.0626,-0.1771,-0.03893,-0.66249,11.66032,1.00376,-0.73635,11.67359,-0.036287,0.031312,0.017326,0.017326
31309,320756,-1752,-218,11782,-94,-227,-291,-0.20029,-0.0148,0.98263,-0.12366,-0.32977,-0.0771,-0.86299,11.5197,1.00294,-0.73951,11.66724,-0.03607,0.031571,0.018209,0.018209
31310,320767,-1746,-170,11714,-86,-177,-283,-0.19992,-0.01186,0.97859,-0.0626,0.05191,-0.01603,-0.6942,11.54575,0.99887,-0.73889,11.66507,-0.036154,0.031796,0.019512,0.019512
31311,320777,-1838,-184,11752,-77,-131,-286,-0.20557,-0.01272,0.98084,0.00611,0.40305,-0.03893,-0.74276,11.83601,1.00223,-0.73855,11.67193,-0.036147,0.031498,0.018814,0.018814
31312,320787,-1860,-234,11652,-85,-151,-287,-0.20692,-0.01578,0.9749,-0.05496,0.25038,-0.04656,-0.9275,11.98149,0.99674,-0.74211,11.67961,-0.035828,0.030978,0.01787,0.01787
31313,320798,-1800,-142,11694,-77,-213,-277,-0.20324,-0.01014,0.9774,0.00611,-0.2229,0.02977,-0.59437,11.74595,0.99836,-0.73886,11.6784,-0.036096,0.030853,0.019229,0.019229
31314,320808,-1770,-144,11784,-84,-227,-281,-0.2014,-0.01026,0.98274,-0.04733,-0.32977,-0.00076,-0.59829,11.58082,1.00322,-0.73645,11.67311,-0.036334,0.031012,0.017902,0.017902
31315,320818,-1732,-200,11766,-83,-191,-289,-0.19906,-0.0137,0.98168,-0.03969,-0.05496,-0.06183,-0.7994,11.46196,1.00175,-0.73769,11.66822,-0.03622,0.031393,0.01916,0.01916
31316,320829,-1854,-180,11788,-82,-134,-290,-0.20655,-0.01247,0.98298,-0.03206,0.38015,-0.06947,-0.72684,11.86584,1.00453,-0.73747,11.67489,-0.036237,0.031092,0.016422,0.016422
31317,320839,-1796,-218,11792,-84,-128,-274,-0.20299,-0.0148,0.98322,-0.04733,0.42595,0.05267,-0.86247,11.66391,1.00406,-0.7397,11.67859,-0.036036,0.031116,0.017005,0.017005
31318,320849,-1784,-158,11686,-86,-178,-281,-0.20226,-0.01112,0.97692,-0.0626,0.04427,-0.00076,-0.65221,11.69618,0.9977,-0.73832,11.67905,-0.036192,0.031085,0.018811,0.018811
31319,320859,-1786,-186,11726,-84,-219,-279,-0.20238,-0.01284,0.9793,-0.04733,-0.2687,0.0145,-0.7511,11.67521,1.00007,-0.73868,11.67603,-0.036168,0.031086,0.019777,0.019777
31320,320870,-1790,-216,11702,-82,-153,-283,-0.20262,-0.01468,0.97787,-0.03206,0.23511,-0.01603,-0.86,11.70526,0.99875,-0.741,11.6786,-0.035945,0.031036,0.019454,0.019454
31321,320880,-1794,-236,11726,-86,-124,-281,-0.20287,-0.01591,0.9793,-0.0626,0.45649,-0.00076,-0.93051,11.70223,1.00022,-0.745,11.68324,-0.035591,0.031,0.019722,0.019722
31322,320890,-1798,-194,11752,-82,-155,-281,-0.20311,-0.01333,0.98084,-0.03206,0.21985,-0.00076,-0.77858,11.69851,1.00174,-0.74561,11.68538,-0.035531,0.030976,0.019137,0.019137
31323,320900,-1806,-186,11666,-80,-219,-281,-0.20361,-0.01284,0.97573,-0.01679,-0.2687,-0.00076,-0.75385,11.78576,0.99683,-0.74557,11.68424,-0.035516,0.0308,0.01793,0.01793
31324,320911,-1776,-158,11738,-84,-217,-284,-0.20176,-0.01112,0.98001,-0.04733,-0.25344,-0.02366,-0.65016,11.63279,1.00063,-0.74381,11.68044,-0.035694,0.030891,0.019628,0.019628
31325,320921,-1776,-212,11642,-85,-163,-279,-0.20176,-0.01443,0.97431,-0.05496,0.15878,0.0145,-0.84872,11.6985,0.99508,-0.74567,11.68199,-0.035536,0.030865,0.015911,0.015911
31326,320931,-1798,-160,11764,-82,-135,-277,-0.20311,-0.01124,0.98156,-0.03206,0.37252,0.02977,-0.6563,11.69055,1.00241,-0.74397,11.6855,-0.035694,0.030856,0.018664,0.018664
31327,320942,-1766,-190,11722,-80,-152,-284,-0.20115,-0.01308,0.97906,-0.01679,0.24275,-0.02366,-0.76564,11.60904,0.9996,-0.74421,11.68608,-0.035653,0.031003,0.019695,0.019695
31328,320952,-1790,-140,11782,-80,-204,-280,-0.20262,-0.01002,0.98263,-0.01679,-0.1542,0.00687,-0.58406,11.65087,1.00335,-0.74118,11.68363,-0.035922,0.031059,0.01775,0.01775
31329,320962,-1824,-170,11806,-90,-226,-275,-0.20471,-0.01186,0.98405,-0.09313,-0.32214,0.04504,-0.69034,11.7507,1.00519,-0.74095,11.6812,-0.035998,0.030954,0.015599,0.015599
31330,320972,-1702,-184,11784,-88,-191,-276,-0.19722,-0.01272,0.98274,-0.07786,-0.05496,0.0374,-0.74132,11.34684,1.00242,-0.74137,11.6741,-0.035998,0.031545,0.018698,0.018698
31331,320983,-1782,-170,11758,-77,-143,-282,-0.20213,-0.01186,0.9812,0.00611,0.31145,-0.0084,-0.69235,11.63961,1.00187,-0.74002,11.67619,-0.036086,0.031612,0.019107,0.019107
31332,320993,-1766,-176,11760,-82,-161,-282,-0.20115,-0.01223,0.98132,-0.03206,0.17405,-0.0084,-0.71375,11.58318,1.0018,-0.73948,11.67581,-0.036133,0.031784,0.019146,0.019146
31333,321003,-1798,-214,11780,-74,-187,-284,-0.20311,-0.01456,0.98251,0.02901,-0.02443,-0.02366,-0.84879,11.67904,1.00339,-0.74078,11.67531,-0.035949,0.031777,0.017741,0.017741
31334,321013,-1826,-174,11660,-83,-206,-279,-0.20483,-0.0121,0.97538,-0.03969,-0.16947,0.0145,-0.71089,11.85912,0.99673,-0.74028,11.67662,-0.035999,0.031463,0.017873,0.017873
31335,321024,-1786,-204,11796,-83,-197,-285,-0.20238,-0.01394,0.98346,-0.03969,-0.10076,-0.0313,-0.81224,11.62702,1.00416,-0.74153,11.67449,-0.035884,0.03154,0.016894,0.016894
31336,321034,-1768,-178,11708,-84,-161,-283,-0.20127,-0.01235,0.97823,-0.04733,0.17405,-0.01603,-0.72319,11.62565,0.9988,-0.74129,11.67493,-0.035918,0.031633,0.019514,0.019514
31337,321044,-1748,-162,11732,-83,-154,-285,-0.20005,-0.01137,0.97965,-0.03969,0.22748,-0.0313,-0.66474,11.54044,0.99994,-0.73981,11.67419,-0.036062,0.031888,0.019768,0.019768
31338,321055,-1788,-192,11724,-77,-174,-282,-0.2025,-0.01321,0.97918,0.00611,0.07481,-0.0084,-0.77273,11.68342,0.99999,-0.74005,11.67479,-0.035999,0.031872,0.019742,0.019742
31339,321065,-1784,-226,11720,-80,-194,-282,-0.20226,-0.01529,0.97894,-0.01679,-0.07786,-0.0084,-0.89495,11.67205,0.99973,-0.74291,11.67366,-0.03571,0.031875,0.019703,0.019703
31340,321075,-1766,-172,11686,-85,-181,-276,-0.20115,-0.01198,0.97692,-0.05496,0.02137,0.0374,-0.70257,11.63393,0.99749,-0.74235,11.67282,-0.035781,0.031944,0.018545,0.018545
31341,321086,-1826,-190,11738,-82,-186,-284,-0.20483,-0.01308,0.98001,-0.03206,-0.01679,-0.02366,-0.7649,11.80447,1.00127,-0.74275,11.6749,-0.03574,0.031702,0.019383,0.019383
31342,321096,-1808,-168,11736,-81,-170,-282,-0.20373,-0.01173,0.97989,-0.02443,0.10534,-0.0084,-0.6861,11.74417,1.00092,-0.74154,11.67697,-0.035844,0.031575,0.019513,0.019513
31343,321106,-1812,-226,11736,-81,-163,-280,-0.20397,-0.01529,0.97989,-0.02443,0.15878,0.00687,-0.89409,11.75736,1.00101,-0.74439,11.67978,-0.035563,0.031429,0.019458,0.019458
31344,321116,-1802,-230,11724,-85,-196,-284,-0.20336,-0.01554,0.97918,-0.05496,-0.09313,-0.02366,-0.90909,11.73122,1.00019,-0.74782,11.67957,-0.035257,0.031332,0.019628,0.019628
31345,321127,-1804,-172,11728,-86,-208,-291,-0.20348,-0.01198,0.97942,-0.0626,-0.18473,-0.0771,-0.70078,11.73592,1.0004,-0.74716,11.67856,-0.035345,0.031223,0.019583,0.019583
31346,321137,-1800,-214,11750,-85,-175,-290,-0.20324,-0.01456,0.98072,-0.05496,0.06718,-0.06947,-0.85033,11.70656,1.00167,-0.74932,11.67944,-0.035159,0.031173,0.019074,0.019074
31347,321147,-1846,-216,11778,-84,-161,-287,-0.20606,-0.01468,0.98239,-0.04733,0.17405,-0.04656,-0.85605,11.84503,1.00387,-0.75127,11.68367,-0.034986,0.030908,0.017072,0.017072
31348,321158,-1722,-146,11694,-90,-164,-287,-0.19845,-0.01038,0.9774,-0.09313,0.15115,-0.04656,-0.60875,11.47671,0.99739,-0.74922,11.68105,-0.035236,0.03127,0.018388,0.018388
31349,321168,-1818,-168,11766,-91,-198,-281,-0.20434,-0.01173,0.98168,-0.10076,-0.1084,-0.00076,-0.68485,11.75777,1.00279,-0.74869,11.68108,-0.035348,0.031135,0.018229,0.018229
31350,321178,-1802,-224,11720,-89,-200,-281,-0.20336,-0.01517,0.97894,-0.0855,-0.12366,-0.00076,-0.88778,11.73406,0.99996,-0.75191,11.6806,-0.03509,0.031034,0.019621,0.019621
31351,321189,-1754,-214,11682,-90,-186,-281,-0.20041,-0.01456,0.97668,-0.09313,-0.01679,-0.00076,-0.85385,11.59483,0.99714,-0.75433,11.67857,-0.034916,0.031181,0.018146,0.018146
31352,321199,-1776,-204,11782,-88,-172,-282,-0.20176,-0.01394,0.98263,-0.07786,0.09008,-0.0084,-0.81293,11.60227,1.00322,-0.75579,11.67779,-0.034818,0.03131,0.017796,0.017796
31353,321209,-1766,-172,11746,-89,-153,-281,-0.20115,-0.01198,0.98049,-0.0855,0.23511,-0.00076,-0.70002,11.59278,1.00098,-0.7552,11.67814,-0.034922,0.03147,0.01944,0.01944
31354,321219,-1786,-202,11746,-88,-172,-280,-0.20238,-0.01382,0.98049,-0.07786,0.09008,0.00687,-0.80754,11.6613,1.00125,-0.75664,11.67839,-0.034827,0.031502,0.019309,0.019309
31355,321230,-1782,-182,11714,-90,-192,-278,-0.20213,-0.01259,0.97859,-0.09313,-0.0626,0.02214,-0.73729,11.66974,0.99932,-0.75683,11.6773,-0.034864,0.031517,0.019503,0.019503
31356,321240,-1822,-152,11752,-85,-187,-279,-0.20459,-0.01075,0.98084,-0.05496,-0.02443,0.0145,-0.62811,11.78134,1.00201,-0.7546,11.67871,-0.035094,0.03133,0.018826,0.018826
31357,321250,-1794,-194,11750,-83,-179,-284,-0.20287,-0.01333,0.98072,-0.03969,0.03664,-0.02366,-0.77868,11.68613,1.00158,-0.75511,11.6789,-0.03505,0.031317,0.019102,0.019102
31358,321260,-1782,-146,11778,-77,-176,-280,-0.20213,-0.01038,0.98239,0.00611,0.05954,0.00687,-0.60566,11.6261,1.00302,-0.75202,11.67823,-0.035303,0.031407,0.017951,0.017951
31359,321271,-1756,-168,11676,-78,-177,-285,-0.20054,-0.01173,0.97633,-0.00153,0.05191,-0.0313,-0.6886,11.6063,0.99678,-0.75056,11.67715,-0.03541,0.031528,0.017762,0.017762
31360,321281,-1762,-166,11638,-84,-162,-290,-0.20091,-0.01161,0.97407,-0.04733,0.16641,-0.06947,-0.68299,11.65326,0.99464,-0.74965,11.67812,-0.035508,0.031565,0.015281,0.015281
31361,321291,-1774,-194,11748,-80,-179,-285,-0.20164,-0.01333,0.98061,-0.01679,0.03664,-0.0313,-0.77877,11.61873,1.00121,-0.75003,11.67702,-0.035454,0.031674,0.01937,0.01937
31362,321302,-1768,-168,11766,-82,-194,-282,-0.20127,-0.01173,0.98168,-0.03206,-0.07786,-0.0084,-0.68485,11.58603,1.00217,-0.74877,11.67423,-0.03557,0.031834,0.018769,0.018769
31363,321312,-1768,-150,11656,-80,-179,-288,-0.20127,-0.01063,0.97514,-0.01679,0.03664,-0.0542,-0.62458,11.66171,0.99575,-0.74652,11.67407,-0.035766,0.031854,0.016675,0.016675
31364,321322,-1786,-182,11732,-87,-187,-285,-0.20238,-0.01259,0.97965,-0.07023,-0.02443,-0.0313,-0.73648,11.67112,1.00042,-0.74666,11.67346,-0.035785,0.031858,0.019629,0.019629
31365,321332,-1770,-200,11750,-82,-164,-276,-0.2014,-0.0137,0.98072,-0.03206,0.15115,0.0374,-0.80017,11.60355,1.00128,-0.74766,11.67328,-0.035687,0.031988,0.019329,0.019329
31366,321343,-1794,-180,11742,-84,-179,-288,-0.20287,-0.01247,0.98025,-0.04733,0.03664,-0.0542,-0.72887,11.69178,1.0011,-0.74741,11.67368,-0.035722,0.031954,0.019395,0.019395
31367,321353,-1788,-200,11680,-85,-194,-285,-0.2025,-0.0137,0.97656,-0.05496,-0.07786,-0.0313,-0.80358,11.71375,0.99743,-0.74863,11.67334,-0.035624,0.031883,0.018419,0.018419
31368,321363,-1802,-208,11792,-86,-173,-276,-0.20336,-0.01419,0.98322,-0.0626,0.08244,0.0374,-0.82673,11.68459,1.00413,-0.75021,11.67403,-0.0355,0.031865,0.016801,0.016801
31369,321374,-1776,-214,11764,-80,-169,-277,-0.20176,-0.01456,0.98156,-0.01679,0.11298,0.02977,-0.84961,11.61446,1.00218,-0.75189,11.67371,-0.035323,0.031973,0.018767,0.018767
31370,321384,-1788,-182,11694,-89,-185,-283,-0.2025,-0.01259,0.9774,-0.0855,-0.00916,-0.01603,-0.73818,11.70423,0.99823,-0.75212,11.67389,-0.035349,0.031917,0.019056,0.019056
31371,321394,-1788,-184,11764,-84,-174,-280,-0.2025,-0.01272,0.98156,-0.04733,0.07481,0.00687,-0.74222,11.65599,1.00231,-0.75205,11.67397,-0.035366,0.031949,0.018655,0.018655
31372,321404,-1826,-200,11704,-81,-187,-283,-0.20483,-0.0137,0.97799,-0.02443,-0.02443,-0.01603,-0.80241,11.82807,0.99931,-0.75293,11.67643,-0.035273,0.031663,0.019534,0.019534
31373,321415,-1778,-178,11716,-80,-172,-281,-0.20189,-0.01235,0.9787,-0.01679,0.09008,-0.00076,-0.72284,11.65462,0.99939,-0.75216,11.67658,-0.035328,0.031705,0.019535,0.019535
31374,321425,-1800,-206,11764,-82,-173,-277,-0.20324,-0.01407,0.98156,-0.03206,0.08244,0.02977,-0.82098,11.69699,1.00247,-0.7534,11.67745,-0.035208,0.03167,0.018478,0.018478
31375,321435,-1748,-170,11800,-79,-161,-281,-0.20005,-0.01186,0.9837,-0.00916,0.17405,-0.00076,-0.69059,11.49424,1.0039,-0.75207,11.67573,-0.035309,0.031968,0.017047,0.017047
31376,321445,-1772,-188,11714,-81,-151,-280,-0.20152,-0.01296,0.97859,-0.02443,0.25038,0.00687,-0.75883,11.63523,0.9992,-0.7521,11.67708,-0.035296,0.032047,0.019497,0.019497
31377,321456,-1748,-228,11682,-90,-158,-282,-0.20005,-0.01541,0.97668,-0.09313,0.19695,-0.0084,-0.90422,11.57395,0.99708,-0.75542,11.67684,-0.035036,0.032226,0.018088,0.018088
31378,321466,-1786,-182,11774,-81,-186,-282,-0.20238,-0.01259,0.98215,-0.02443,-0.01679,-0.0084,-0.73461,11.64228,1.00286,-0.75494,11.67573,-0.035072,0.032285,0.01815,0.01815
31379,321476,-1800,-186,11786,-80,-230,-280,-0.20324,-0.01284,0.98286,-0.01679,-0.35267,0.00687,-0.74838,11.68206,1.00374,-0.75464,11.67205,-0.035082,0.032268,0.017253,0.017253
31380,321487,-1784,-142,11808,-89,-210,-281,-0.20226,-0.01014,0.98417,-0.0855,-0.2,-0.00076,-0.59028,11.6125,1.00479,-0.7525,11.66881,-0.035333,0.032355,0.016035,0.016035
31381,321497,-1790,-198,11814,-92,-130,-282,-0.20262,-0.01357,0.98453,-0.1084,0.41069,-0.0084,-0.78995,11.6285,1.00525,-0.7538,11.67191,-0.035279,0.03242,0.015497,0.015497
31382,321507,-1794,-184,11784,-86,-101,-280,-0.20287,-0.01272,0.98274,-0.0626,0.63206,0.00687,-0.74132,11.66287,1.00355,-0.75385,11.67764,-0.0353,0.032445,0.01758,0.01758
31383,321517,-1780,-162,11722,-78,-177,-279,-0.20201,-0.01137,0.97906,-0.00153,0.05191,0.0145,-0.66515,11.65752,0.99975,-0.75177,11.67744,-0.035465,0.032483,0.019751,0.019751
31384,321528,-1762,-202,11768,-84,-275,-279,-0.20091,-0.01382,0.98179,-0.04733,-0.69618,0.0145,-0.80646,11.56374,1.00223,-0.75291,11.66815,-0.035368,0.032673,0.018817,0.018817
31385,321538,-1812,-188,11788,-89,-232,-286,-0.20397,-0.01296,0.98298,-0.0855,-0.36794,-0.03893,-0.75544,11.72182,1.00401,-0.75345,11.66512,-0.035365,0.03258,0.017048,0.017048
31386,321548,-1792,-184,11850,-85,-150,-288,-0.20275,-0.01272,0.98667,-0.05496,0.25802,-0.0542,-0.73837,11.61094,1.00736,-0.75345,11.66665,-0.035384,0.032649,0.012902,0.012902
31387,321559,-1756,-178,11704,-87,-98,-275,-0.20054,-0.01235,0.97799,-0.07023,0.65496,0.04504,-0.72336,11.58701,0.99842,-0.75321,11.67121,-0.035439,0.032806,0.019387,0.019387
31388,321569,-1810,-194,11706,-83,-144,-280,-0.20385,-0.01333,0.97811,-0.03969,0.30382,0.00687,-0.78076,11.77163,0.99922,-0.75379,11.67585,-0.035388,0.032624,0.019724,0.019724
31389,321579,-1788,-160,11764,-82,-257,-282,-0.2025,-0.01124,0.98156,-0.03206,-0.55878,-0.0084,-0.6563,11.65619,1.00229,-0.75192,11.66967,-0.035562,0.032648,0.018847,0.018847
31390,321589,-1772,-196,11808,-80,-269,-284,-0.20152,-0.01345,0.98417,-0.01679,-0.65038,-0.02366,-0.78309,11.57091,1.00468,-0.75225,11.66134,-0.035514,0.03279,0.016305,0.016305
31391,321600,-1768,-204,11812,-85,-171,-283,-0.20127,-0.01394,0.98441,-0.05496,0.09771,-0.01603,-0.81146,11.55441,1.00487,-0.75339,11.66026,-0.035424,0.032954,0.016103,0.016103
31392,321610,-1804,-178,11742,-84,-131,-282,-0.20348,-0.01235,0.98025,-0.04733,0.40305,-0.0084,-0.7217,11.72618,1.00122,-0.75289,11.66518,-0.035483,0.032839,0.019604,0.019604
31393,321620,-1782,-146,11720,-86,-199,-286,-0.20213,-0.01038,0.97894,-0.0626,-0.11603,-0.03893,-0.60779,11.66591,0.99965,-0.75027,11.66374,-0.035756,0.032835,0.019841,0.019841
31394,321631,-1756,-162,11700,-86,-248,-287,-0.20054,-0.01137,0.97775,-0.0626,-0.49008,-0.04656,-0.66604,11.58988,0.99817,-0.74892,11.65719,-0.03591,0.03296,0.019206,0.019206
31395,321641,-1792,-150,11766,-86,-198,-287,-0.20275,-0.01063,0.98168,-0.0626,-0.1084,-0.04656,-0.62042,11.66864,1.00245,-0.74677,11.65602,-0.036138,0.032937,0.018718,0.018718
31396,321651,-1778,-200,11758,-88,-137,-283,-0.20189,-0.0137,0.9812,-0.07786,0.35725,-0.01603,-0.79979,11.62558,1.00185,-0.7482,11.65862,-0.036043,0.032998,0.01917,0.01917
31397,321661,-1828,-194,11804,-77,-145,-285,-0.20496,-0.01333,0.98393,0.00611,0.29618,-0.0313,-0.77614,11.76556,1.00514,-0.74822,11.66289,-0.036,0.032843,0.015723,0.015723
31398,321672,-1760,-190,11736,-93,-176,-283,-0.20078,-0.01308,0.97989,-0.11603,0.05954,-0.01603,-0.76499,11.57879,1.00034,-0.74934,11.66148,-0.03597,0.033001,0.019826,0.019826
31399,321682,-1838,-190,11760,-88,-215,-280,-0.20557,-0.01308,0.98132,-0.07786,-0.23817,0.00687,-0.76388,11.83039,1.0027,-0.75002,11.66194,-0.035946,0.0327,0.018493,0.018493
31400,321692,-1828,-194,11738,-82,-205,-281,-0.20496,-0.01333,0.98001,-0.03206,-0.16183,-0.00076,-0.77924,11.81131,1.0013,-0.75055,11.66295,-0.035892,0.032421,0.019492,0.019492
31401,321703,-1774,-152,11780,-80,-163,-277,-0.20164,-0.01075,0.98251,-0.01679,0.15878,0.02977,-0.62705,11.59722,1.00304,-0.74812,11.663,-0.036104,0.032536,0.018148,0.018148
31402,321713,-1742,-186,11732,-89,-139,-281,-0.19968,-0.01284,0.97965,-0.0855,0.34198,-0.00076,-0.75083,11.51956,0.99988,-0.74866,11.66319,-0.0361,0.032811,0.019796,0.019796
31403,321723,-1794,-166,11726,-92,-166,-275,-0.20287,-0.01161,0.9793,-0.1084,0.13588,0.04504,-0.67934,11.70293,1.00016,-0.748,11.66499,-0.036231,0.032738,0.019767,0.019767
31404,321733,-1806,-186,11766,-87,-206,-282,-0.20361,-0.01284,0.98168,-0.07023,-0.16947,-0.0084,-0.74929,11.71641,1.00265,-0.74836,11.66395,-0.036229,0.032645,0.018474,0.018474
31405,321744,-1752,-190,11770,-82,-203,-284,-0.20029,-0.01308,0.98191,-0.03206,-0.14656,-0.02366,-0.76342,11.52812,1.00222,-0.7486,11.65963,-0.036202,0.032884,0.018836,0.018836
31406,321754,-1790,-174,11768,-81,-177,-279,-0.20262,-0.0121,0.98179,-0.02443,0.05191,0.0145,-0.70625,11.6602,1.00256,-0.7477,11.65983,-0.036276,0.032883,0.018547,0.018547
31407,321764,-1762,-166,11752,-82,-144,-279,-0.20091,-0.01161,0.98084,-0.03206,0.30382,0.0145,-0.67827,11.57497,1.00127,-0.74631,11.66084,-0.036404,0.033045,0.019425,0.019425
31408,321775,-1780,-170,11708,-82,-139,-280,-0.20201,-0.01186,0.97823,-0.03206,0.34198,0.00687,-0.69445,11.66709,0.99894,-0.74526,11.66399,-0.0365,0.033039,0.0195,0.0195
31409,321785,-1792,-238,11740,-87,-187,-285,-0.20275,-0.01603,0.98013,-0.07023,-0.02443,-0.0313,-0.93689,11.68567,1.00101,-0.74932,11.66385,-0.036146,0.032998,0.0195,0.0195
31410,321795,-1780,-156,11794,-80,-216,-282,-0.20201,-0.011,0.98334,-0.01679,-0.2458,-0.0084,-0.64081,11.60823,1.00393,-0.74728,11.66016,-0.036322,0.033083,0.017082,0.017082
31411,321805,-1746,-182,11824,-85,-211,-272,-0.19992,-0.01259,0.98512,-0.05496,-0.20763,0.06794,-0.7324,11.47109,1.00528,-0.74723,11.65486,-0.036344,0.033357,0.01547,0.01547
31412,321816,-1720,-158,11786,-84,-158,-275,-0.19833,-0.01112,0.98286,-0.04733,0.19695,0.04504,-0.64827,11.4076,1.00274,-0.74552,11.65192,-0.036517,0.033791,0.018409,0.018409
31413,321826,-1790,-164,11786,-80,-133,-284,-0.20262,-0.01149,0.98286,-0.01679,0.38779,-0.02366,-0.66972,11.64795,1.0036,-0.744,11.65533,-0.036642,0.033803,0.017535,0.017535
31414,321836,-1774,-164,11730,-83,-161,-282,-0.20164,-0.01149,0.97954,-0.03969,0.17405,-0.0084,-0.672,11.63134,1.00014,-0.7426,11.65623,-0.036777,0.033851,0.019773,0.019773
31415,321846,-1810,-178,11710,-88,-226,-283,-0.20385,-0.01235,0.97835,-0.07786,-0.32214,-0.01603,-0.7231,11.769,0.99944,-0.74262,11.65496,-0.036814,0.033634,0.019689,0.019689
31416,321857,-1776,-136,11708,-82,-165,-274,-0.20176,-0.00977,0.97823,-0.03206,0.14351,0.05267,-0.57231,11.65357,0.99887,-0.73926,11.65601,-0.037129,0.033639,0.019481,0.019481
31417,321867,-1822,-190,11674,-76,-129,-284,-0.20459,-0.01308,0.97621,0.01374,0.41832,-0.02366,-0.76788,11.83535,0.9975,-0.73929,11.66311,-0.037077,0.03333,0.01857,0.01857
31418,321877,-1806,-212,11780,-86,-154,-280,-0.20361,-0.01443,0.98251,-0.0626,0.22748,0.00687,-0.84164,11.70651,1.00349,-0.74134,11.66578,-0.036907,0.033261,0.017606,0.017606
31419,321888,-1784,-158,11744,-78,-206,-284,-0.20226,-0.01112,0.98037,-0.00153,-0.16947,-0.02366,-0.64992,11.65619,1.00108,-0.73921,11.66361,-0.037075,0.033275,0.019499,0.019499
31420,321898,-1742,-142,11706,-83,-223,-287,-0.19968,-0.01014,0.97811,-0.03969,-0.29924,-0.04656,-0.59394,11.53763,0.99834,-0.73645,11.65793,-0.037339,0.033497,0.019179,0.019179
31421,321908,-1820,-158,11816,-81,-173,-282,-0.20446,-0.01112,0.98465,-0.02443,0.08244,-0.0084,-0.6471,11.73021,1.00571,-0.73499,11.65949,-0.037465,0.033396,0.014915,0.014915
31422,321918,-1788,-202,11738,-84,-136,-288,-0.2025,-0.01382,0.98001,-0.04733,0.36489,-0.0542,-0.80793,11.67368,1.00081,-0.73652,11.66302,-0.03733,0.033376,0.019629,0.019629
31423,321929,-1792,-200,11802,-89,-152,-279,-0.20275,-0.0137,0.98381,-0.0855,0.24275,0.0145,-0.79766,11.64353,1.00458,-0.73799,11.66476,-0.037236,0.033409,0.016364,0.016364
31424,321939,-1834,-166,11762,-79,-194,-289,-0.20532,-0.01161,0.98144,-0.00916,-0.07786,-0.06183,-0.67786,11.81548,1.00275,-0.73661,11.66644,-0.03734,0.033144,0.018405,0.018405
31425,321949,-1746,-160,11716,-82,-218,-281,-0.19992,-0.01124,0.9787,-0.03206,-0.26107,-0.00076,-0.65821,11.54447,0.99898,-0.73503,11.66117,-0.037486,0.033365,0.019571,0.019571
31426,321960,-1764,-174,11752,-79,-194,-289,-0.20103,-0.0121,0.98084,-0.00916,-0.07786,-0.06183,-0.70693,11.58178,1.00131,-0.7342,11.65854,-0.037537,0.033509,0.019424,0.019424
31427,321970,-1788,-180,11692,-82,-157,-290,-0.2025,-0.01247,0.97728,-0.03206,0.20458,-0.06947,-0.73108,11.70564,0.99812,-0.73409,11.66111,-0.037542,0.033427,0.019066,0.019066
31428,321980,-1802,-256,11758,-81,-153,-286,-0.20336,-0.01713,0.9812,-0.02443,0.23511,-0.03893,-1.00032,11.70743,1.0022,-0.73897,11.66396,-0.037067,0.033348,0.018825,0.018825
31429,321991,-1814,-138,11704,-81,-173,-282,-0.2041,-0.00989,0.97799,-0.02443,0.08244,-0.0084,-0.57964,11.78728,0.99911,-0.73573,11.66686,-0.037362,0.033121,0.019558,0.019558
31430,322001,-1766,-162,11786,-88,-194,-282,-0.20115,-0.01137,0.98286,-0.07786,-0.07786,-0.0084,-0.66257,11.56559,1.0033,-0.73483,11.66397,-0.037486,0.033289,0.017789,0.017789
31431,322011,-1838,-200,11746,-87,-210,-284,-0.20557,-0.0137,0.98049,-0.07023,-0.2,-0.02366,-0.80037,11.84004,1.0019,-0.7364,11.66503,-0.037369,0.032968,0.01903,0.01903
31432,322022,-1774,-166,11746,-77,-182,-282,-0.20164,-0.01161,0.98049,0.00611,0.01374,-0.0084,-0.67852,11.62035,1.00107,-0.73484,11.66397,-0.037475,0.03305,0.019471,0.019471
31433,322032,-1846,-178,11734,-84,-158,-280,-0.20606,-0.01235,0.97977,-0.04733,0.19695,0.00687,-0.72205,11.87611,1.00128,-0.73469,11.66968,-0.037498,0.032664,0.019359,0.019359
