sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
205395,2053963,1710,-326,12154
205396,2053973,1642,-356,12096
205397,2053983,1734,-330,12116
205398,2053993,1702,-394,12142
205399,2054003,1678,-330,12152
205400,2054013,1740,-330,12140
205401,2054023,1702,-364,12036
205402,2054033,1700,-394,12092
205403,2054043,1720,-356,12174
205404,2054053,1704,-344,12146
205405,2054063,1692,-396,12178
205406,2054073,1708,-392,12086
205407,2054083,1710,-374,12080
205408,2054093,1712,-388,12096
205409,2054103,1724,-364,12048
205410,2054113,1718,-376,12112
205411,2054123,1668,-362,12126
205412,2054133,1714,-396,12134
205413,2054143,1696,-360,12134
205414,2054153,1692,-350,12128
205415,2054163,1682,-390,12092
205416,2054173,1682,-334,12106
205417,2054183,1694,-350,12124
205418,2054193,1714,-364,12136
205419,2054203,1682,-376,12114
205420,2054213,1720,-396,12056
205421,2054223,1706,-364,12078
205422,2054233,1720,-388,12122
205423,2054243,1722,-350,12172
205424,2054253,1684,-336,12142
205425,2054263,1732,-392,12130
205426,2054273,1724,-368,12096
205427,2054283,1738,-366,12074
205428,2054293,1678,-366,12094
205429,2054303,1674,-392,12062
205430,2054313,1694,-402,12104
205431,2054323,1650,-338,12158
205432,2054333,1726,-392,12086
205433,2054343,1726,-398,12102
205434,2054353,1716,-354,12068
205435,2054363,1728,-358,11998
205436,2054373,1720,-382,12108
205437,2054383,1724,-372,12070
205438,2054393,1700,-404,12068
205439,2054403,1710,-352,12086
205440,2054413,1728,-362,12146
205441,2054423,1700,-372,12064
205442,2054433,1700,-336,12110
205443,2054443,1706,-356,12120
205444,2054453,1740,-416,12068
205445,2054463,1730,-360,12080
205446,2054473,1686,-328,12122
205447,2054483,1716,-380,12116
